Fecha,AGUASCALIENTES,BAJA CALIFORNIA,BAJA CALIFORNIA SUR,CAMPECHE,CHIAPAS,CHIHUAHUA,CIUDAD DE MEXICO,COAHUILA DE ZARAGOZA,COLIMA,DURANGO,GUANAJUATO,GUERRERO,HIDALGO,JALISCO,MEXICO,MICHOACAN DE OCAMPO,MORELOS,NAYARIT,NUEVO LEON,OAXACA,PUEBLA,QUERETARO,QUINTANA ROO,SAN LUIS POTOSI,SINALOA,SONORA,TABASCO,TAMAULIPAS,TLAXCALA,VERACRUZ DE IGNACIO DE LA LLAVE,YUCATAN,ZACATECAS
2020-03-14,0.03168078319210872,0.03490555859293334,0.0,0.0,0.007995215603361534,0.0,0.13815123046055813,0.0,0.0,0.0,0.021508220309796114,0.0,0.014491322121031429,0.04085231626742502,0.024318341843043035,0.0,0.02155229022610125,0.0,0.06182122031270047,0.0,0.026677624034820848,0.020555851143111165,0.09352264615754041,0.01523013709398606,0.02771610271157671,0.0,0.03433128614732395,0.023338441320319866,0.0,0.015672728410949015,0.05616829375327949,0.0
2020-03-15,0.03168078319210872,0.03490555859293334,0.0,0.0,0.0,0.01133395329845932,0.14526440268299676,0.0,0.05450788291174273,0.023489734121954754,0.021508220309796114,0.03469532752444228,0.0,0.010578954354841881,0.031356016562918906,0.0688318743106178,0.0,0.03295533093061617,0.05455798449738418,0.0,0.026677624034820848,0.020555851143111165,0.13367698147867038,0.05795631411668528,0.02771610271157671,0.0,0.017504793839170522,0.0,0.0,0.010511075166914852,0.019541125141164524,0.0
2020-03-16,0.06120681965388616,0.05670875840262461,0.13686216414999752,0.0,0.0,0.01133395329845932,0.16928124340469297,0.027762201524908228,0.0,0.0,0.06790285161590794,0.011875761671060765,0.014491322121031429,0.03099382255695609,0.04283782513043209,0.00922464194176054,0.02155229022610125,0.0,0.02422573110912518,0.01056344910709759,0.07556893102261758,0.05896053839815221,0.04927391469269615,0.02994421954873485,0.040937889439514964,0.02792227501874629,0.050530089462843264,0.034553595370451336,0.031875867452914805,0.010511075166914852,0.0382407240457884,0.02632236208196146
2020-03-17,0.06120681965388616,0.05670875840262461,0.050566214890384195,0.0,0.0,0.01133395329845932,0.10072523239018705,0.04100496259384666,0.0,0.0,0.028447259717834367,0.03469532752444228,0.0,0.059922318591417396,0.031356016562918906,0.018257415975301554,0.02155229022610125,0.03295533093061617,0.06182122031270047,0.0,0.03942605714953996,0.05896053839815221,0.07196158021949484,0.01523013709398606,0.02771610271157671,0.06670344023778771,0.03433128614732395,0.0,0.0,0.010511075166914852,0.12128374012401846,0.02632236208196146
2020-03-18,0.11484344864039311,0.11623167137112282,0.050566214890384195,0.0,0.0,0.022379627366913655,0.10847290334606866,0.053855837803405526,0.0,0.0457739031313938,0.014456508121651853,0.023435406245581516,0.02851467787216567,0.04085231626742502,0.029022773685020653,0.03577816848242115,0.02155229022610125,0.0,0.04717120768405239,0.0,0.03942605714953996,0.040182572624981254,0.15244262037731918,0.05795631411668528,0.014079114498303858,0.014185501169282086,0.09578899054373957,0.0,0.0,0.0207737545107035,0.0899452518009677,0.02632236208196146
2020-03-19,0.06120681965388616,0.10686061747947233,0.0,0.0,0.0,0.022379627366913655,0.13815123046055813,0.027762201524908228,0.0,0.023489734121954754,0.007288403621689059,0.023435406245581516,0.02851467787216567,0.0,0.026676927742143853,0.0,0.02155229022610125,0.03295533093061617,0.03965661440733362,0.0208760502634674,0.020160271336010446,0.0,0.11406372618767258,0.02994421954873485,0.05376901246830844,0.02792227501874629,0.12353700581258639,0.0,0.0,0.010511075166914852,0.15051225842625596,0.07461596498442646
2020-03-20,0.08885264335106002,0.15181591396010252,0.050566214890384195,0.04412662976087302,0.015845898757448816,0.03315132396271269,0.2045276662774769,0.06633735580402932,0.0,0.0,0.04862296852348003,0.03469532752444228,0.04209934810841211,0.04085231626742502,0.04958397298922257,0.00922464194176054,0.02155229022610125,0.0,0.03965661440733362,0.03094944130652817,0.06385236280715277,0.05896053839815221,0.17043087999457882,0.01523013709398606,0.07834708974432417,0.02792227501874629,0.0812205296540315,0.034553595370451336,0.0,0.03572690677689824,0.05616829375327949,0.0
2020-03-21,0.0,0.06721316340506474,0.1743299564422677,0.0,0.015845898757448816,0.022379627366913655,0.08883824065180404,0.07847015672006862,0.0,0.0,0.028447259717834367,0.03469532752444228,0.014491322121031429,0.05049198021912534,0.04958397298922257,0.0,0.042085405204812916,0.03295533093061617,0.02422573110912518,0.01056344910709759,0.06975015749282307,0.040182572624981254,0.18770361343808503,0.02994421954873485,0.07834708974432417,0.0,0.0812205296540315,0.023338441320319866,0.0,0.010511075166914852,0.0899452518009677,0.05114009982081752
2020-03-22,0.13936624814242493,0.06721316340506474,0.2088204579476059,0.0,0.023557182342930878,0.01133395329845932,0.12356553310061075,0.04100496259384666,0.0,0.0,0.03527717038118084,0.011875761671060765,0.0,0.03099382255695609,0.051809601130434264,0.03577816848242115,0.042085405204812916,0.0,0.03200970334207815,0.01056344910709759,0.06385236280715277,0.040182572624981254,0.13367698147867038,0.044176076016507644,0.09013346623494686,0.02792227501874629,0.06614635467706774,0.023338441320319866,0.031875867452914805,0.005287336284949699,0.0899452518009677,0.02632236208196146
2020-03-23,0.22558540793555842,0.1767125439065922,0.2088204579476059,0.08418040398790717,0.031133930572926873,0.01133395329845932,0.18565773194742374,0.12387166552823212,0.0,0.0457739031313938,0.014456508121651853,0.03469532752444228,0.08047591770217699,0.03099382255695609,0.06707759384540615,0.03577816848242115,0.06169139873630429,0.0,0.01629969460312141,0.04079446851228956,0.09809440263772032,0.0769601242942749,0.20431557327306601,0.0,0.18389390810944403,0.02792227501874629,0.10988457059512408,0.011825974124228256,0.031875867452914805,0.02581556116229262,0.05616829375327949,0.0
2020-03-24,0.13936624814242493,0.1925511545880316,0.09585408883715914,0.0,0.007995215603361534,0.043662306271440667,0.18243146423111553,0.09027319750578366,0.05450788291174273,0.023489734121954754,0.021508220309796114,0.011875761671060765,0.04209934810841211,0.020906332553576684,0.06707759384540615,0.018257415975301554,0.02155229022610125,0.06358534448917931,0.00822631167751708,0.01056344910709759,0.045662632455122656,0.0,0.13367698147867038,0.07131271681313286,0.15483289534374794,0.05415726684972971,0.10988457059512408,0.011825974124228256,0.06157127262758354,0.0,0.05616829375327949,0.0
2020-03-25,0.13936624814242493,0.1925511545880316,0.2088204579476059,0.08418040398790717,0.031133930572926873,0.043662306271440667,0.18565773194742374,0.11295845676433995,0.05450788291174273,0.023489734121954754,0.021508220309796114,0.011875761671060765,0.02851467787216567,0.020906332553576684,0.0818270067821389,0.03577816848242115,0.02155229022610125,0.0,0.01629969460312141,0.01056344910709759,0.026677624034820848,0.0769601242942749,0.2506485489643924,0.044176076016507644,0.11278793955707823,0.02792227501874629,0.16209389432427052,0.06655947540968721,0.06157127262758354,0.0207737545107035,0.019541125141164524,0.0
2020-03-26,0.11484344864039311,0.22259418485428412,0.24077220197323748,0.0,0.0,0.06395056569884777,0.28056210773694873,0.16497287569822883,0.0,0.0,0.03527717038118084,0.03469532752444228,0.04209934810841211,0.010578954354841881,0.09609191309537464,0.018257415975301554,0.042085405204812916,0.0,0.02422573110912518,0.03094944130652817,0.045662632455122656,0.05896053839815221,0.13367698147867038,0.01523013709398606,0.1343190263700543,0.05415726684972971,0.09578899054373957,0.04548640687902938,0.0,0.0207737545107035,0.05616829375327949,0.0
2020-03-27,0.16257804457292066,0.24383668037043404,0.29838535583787307,0.04412662976087302,0.023557182342930878,0.022379627366913655,0.2196495350204506,0.22014017514422599,0.0,0.0,0.03527717038118084,0.0,0.05527194867614751,0.04085231626742502,0.11760243685675507,0.027106141254073787,0.042085405204812916,0.06358534448917931,0.01629969460312141,0.03094944130652817,0.09809440263772032,0.05896053839815221,0.35439919687584387,0.044176076016507644,0.15483289534374794,0.06670344023778771,0.10988457059512408,0.034553595370451336,0.031875867452914805,0.02581556116229262,0.07338506254240142,0.0
2020-03-28,0.06120681965388616,0.2297910837475595,0.34924303283563785,0.08418040398790717,0.031133930572926873,0.09270948752783652,0.22847620540268937,0.16497287569822883,0.10293112099565933,0.023489734121954754,0.014456508121651853,0.011875761671060765,0.02851467787216567,0.010578954354841881,0.07766375363701515,0.00922464194176054,0.06169139873630429,0.03295533093061617,0.00822631167751708,0.04079446851228956,0.1448725852455402,0.020555851143111165,0.29251151904653666,0.02994421954873485,0.1236869005665314,0.06670344023778771,0.2196038035587649,0.023338441320319866,0.22670767549235576,0.015672728410949015,0.10589710600312119,0.0
2020-03-29,0.08885264335106002,0.3079647013535027,0.1743299564422677,0.0,0.007995215603361534,0.07375000487066005,0.20143906591708444,0.16497287569822883,0.05450788291174273,0.023489734121954754,0.0,0.023435406245581516,0.06805674432203662,0.020906332553576684,0.0859507286210721,0.00922464194176054,0.02155229022610125,0.0,0.01629969460312141,0.0208760502634674,0.15461732349005197,0.020555851143111165,0.3183341292914566,0.02994421954873485,0.17442134118808608,0.0,0.1860191909412806,0.011825974124228256,0.06157127262758354,0.0207737545107035,0.1361438419970272,0.0
2020-03-30,0.08885264335106002,0.3367952746190606,0.45518511178967946,0.08418040398790717,0.015845898757448816,0.053924897094183695,0.3339727262137338,0.2533736734332423,0.0,0.0457739031313938,0.007288403621689059,0.045670676203021704,0.09254980098427329,0.04085231626742502,0.13260327103760308,0.027106141254073787,0.08045038995775641,0.0,0.03200970334207815,0.04079446851228956,0.11425347813601698,0.0,0.3056147184441054,0.01523013709398606,0.18389390810944403,0.014185501169282086,0.17422127747041358,0.11516064037742939,0.11548746226818266,0.03079950759620102,0.10589710600312119,0.0
